amenity,name,geometry,icon,color
place_of_worship,Riverbend Church,"POLYGON ((-97.804182 30.341755, -97.80416 30.341701, -97.803851 30.341552, -97.803869 30.341523, -97.803818 30.341499, -97.803799 30.341527, -97.803669 30.341464, -97.803798 30.341262, -97.803779 30.341253, -97.803857 30.341131, -97.804024 30.341212, -97.803945 30.341335, -97.803877 30.341303, -97.803859 30.341331, -97.803849 30.341326, -97.803819 30.341372, -97.803837 30.341381, -97.803842 30.341373, -97.803911 30.341406, -97.80394 30.34136, -97.804014 30.341396, -97.804046 30.341347, -97.804005 30.341327, -97.804056 30.341247, -97.80413 30.341282, -97.80414 30.341266, -97.804197 30.341293, -97.804209 30.341274, -97.804239 30.341289, -97.804255 30.341264, -97.804309 30.34129, -97.804295 30.341313, -97.804298 30.341315, -97.804287 30.341333, -97.804354 30.341365, -97.804342 30.341385, -97.804367 30.341397, -97.804525 30.341151, -97.804505 30.341141, -97.804547 30.341075, -97.804621 30.34111, -97.804578 30.341178, -97.80457 30.341174, -97.804412 30.34142, -97.804426 30.341426, -97.804402 30.341464, -97.804491 30.341507, -97.804517 30.341467, -97.804522 30.341469, -97.804542 30.341439, -97.804536 30.341436, -97.804569 30.341385, -97.804876 30.341533, -97.804865 30.341549, -97.804874 30.341553, -97.804854 30.341584, -97.804843 30.341579, -97.804818 30.341617, -97.804828 30.341622, -97.80481 30.341651, -97.8048 30.341646, -97.804774 30.341686, -97.804381 30.341496, -97.804374 30.341507, -97.804352 30.341497, -97.804239 30.341673, -97.804274 30.34169, -97.804286 30.341729, -97.804265 30.341762, -97.804218 30.341773, -97.804182 30.341755))",institution,orange
events_venue,Riverbend Centre,"POLYGON ((-97.80414 30.3423, -97.804142 30.342274, -97.80415 30.342232, -97.804115 30.342227, -97.804124 30.342178, -97.80414 30.342143, -97.804147 30.342129, -97.804162 30.342131, -97.804177 30.342111, -97.804164 30.342102, -97.804178 30.342077, -97.804214 30.342034, -97.804233 30.342022, -97.804256 30.342042, -97.804276 30.342022, -97.804303 30.341999, -97.804283 30.341978, -97.804292 30.341971, -97.804259 30.341921, -97.804317 30.341892, -97.804343 30.341937, -97.804375 30.341919, -97.804437 30.341899, -97.804476 30.341891, -97.804555 30.341883, -97.804593 30.341882, -97.804605 30.341846, -97.804676 30.341856, -97.804677 30.341849, -97.804761 30.341862, -97.804737 30.341928, -97.804789 30.341948, -97.804804 30.341928, -97.804891 30.341986, -97.804915 30.34201, -97.804943 30.342046, -97.804972 30.342089, -97.805005 30.342093, -97.805031 30.342153, -97.805044 30.342199, -97.805048 30.342221, -97.804971 30.342229, -97.804972 30.342249, -97.804101 30.342388, -97.8041 30.342331, -97.804138 30.342325, -97.80414 30.3423))",institution,orange
place_of_worship,Saint Michael's Episcopal Church,"POLYGON ((-97.822895 30.318901, -97.822799 30.318732, -97.822845 30.318711, -97.822819 30.318659, -97.822923 30.318614, -97.822919 30.3186, -97.82307 30.318537, -97.823073 30.318549, -97.82322 30.318486, -97.823237 30.318516, -97.823399 30.318446, -97.823386 30.318389, -97.823397 30.318387, -97.823394 30.318377, -97.82354 30.318346, -97.823543 30.318357, -97.823556 30.318355, -97.823568 30.31841, -97.823554 30.318413, -97.823562 30.318449, -97.823577 30.318446, -97.823584 30.318476, -97.823567 30.318479, -97.823577 30.318524, -97.823591 30.318522, -97.823603 30.318574, -97.823589 30.318576, -97.823598 30.318614, -97.823607 30.318613, -97.823618 30.318665, -97.823607 30.318667, -97.823615 30.318701, -97.823628 30.318699, -97.823635 30.318729, -97.823624 30.31873, -97.823628 30.31875, -97.823484 30.318774, -97.823482 30.318764, -97.823471 30.318765, -97.823416 30.318517, -97.823409 30.318519, -97.823412 30.318532, -97.823374 30.318548, -97.823371 30.318536, -97.823334 30.318554, -97.823336 30.318565, -97.823297 30.318582, -97.823295 30.31857, -97.82327 30.318581, -97.823274 30.318588, -97.823285 30.318583, -97.82331 30.318629, -97.823298 30.318635, -97.82335 30.318713, -97.823196 30.318778, -97.823195 30.318771, -97.823045 30.318836, -97.823047 30.318845, -97.822899 30.318908, -97.822895 30.318901))",institution,orange
restaurant,Tumble22,"POLYGON ((-97.7715795 30.2781112, -97.7716375 30.2780132, -97.7717815 30.2780772, -97.7717785 30.2780822, -97.7717955 30.2780902, -97.7717375 30.2781852, -97.7717065 30.2781712, -97.7717165 30.2781552, -97.7716985 30.2781472, -97.7716895 30.2781612, -97.7715795 30.2781112))",cutlery,green
place_of_worship,St. Philips United Methodist Church,"POLYGON ((-97.735135 30.49443, -97.735138 30.494409, -97.73509 30.494403, -97.735132 30.494139, -97.735179 30.494145, -97.735182 30.494124, -97.735265 30.494134, -97.735262 30.494155, -97.735308 30.49416, -97.735294 30.494253, -97.735345 30.494259, -97.735332 30.49434, -97.735278 30.494333, -97.735264 30.494423, -97.735217 30.494418, -97.735214 30.494439, -97.735135 30.49443))",institution,orange
place_of_worship,The Church of Jesus Christ of Latter-day Saints,"POLYGON ((-97.735691 30.4933631, -97.735616 30.4933562, -97.735618 30.49334, -97.7355861 30.493337, -97.7355909 30.4932978, -97.735498 30.4932892, -97.735542 30.4929347, -97.7354938 30.4929303, -97.7355102 30.4927983, -97.7355576 30.4928027, -97.7355705 30.4926988, -97.7356718 30.4927082, -97.7356791 30.4926493, -97.7358239 30.4926627, -97.7358161 30.4927256, -97.7359116 30.4927344, -97.7358984 30.492841, -97.735953 30.492846, -97.735937 30.4929752, -97.7358789 30.4929698, -97.7358351 30.4933221, -97.7357359 30.4933129, -97.7357311 30.493351, -97.735699 30.493348, -97.735697 30.4933637, -97.735691 30.4933631))",institution,orange
place_of_worship,Hill Country Bible Church Austin,"POLYGON ((-97.8196181 30.4641603, -97.8196938 30.464139, -97.8197111 30.4641848, -97.8197737 30.4641672, -97.8198022 30.4641592, -97.8198279 30.464227, -97.8198017 30.4642343, -97.8197053 30.4642614, -97.8196799 30.4643052, -97.8197232 30.4643239, -97.8196936 30.4643748, -97.8198562 30.464445, -97.819853 30.4644504, -97.8199015 30.4644713, -97.8196404 30.4649209, -97.8193377 30.4647903, -97.8192867 30.4648781, -97.8192591 30.4648662, -97.8192475 30.4648861, -97.8192133 30.4649451, -97.8191144 30.4649024, -97.819148 30.4648446, -97.8191601 30.4648237, -97.8191347 30.4648128, -97.8191829 30.4647297, -97.8188056 30.4645669, -97.8187946 30.464586, -97.8186489 30.4645232, -97.8187728 30.4643097, -97.8186968 30.4641295, -97.8190158 30.4640296, -97.8190618 30.4640507, -97.8190908 30.4640036, -97.8193001 30.4640994, -97.8192859 30.4641226, -97.819482 30.4642123, -97.8195369 30.4641232, -97.8196181 30.4641603))",institution,orange
place_of_worship,Lakeview Church,"POLYGON ((-97.894189 30.434648, -97.894218 30.434472, -97.894238 30.434474, -97.894245 30.434436, -97.894225 30.434434, -97.894264 30.434206, -97.894276 30.434207, -97.894285 30.434158, -97.894347 30.434166, -97.894338 30.434217, -97.894353 30.434219, -97.894336 30.434316, -97.894371 30.43432, -97.894348 30.434453, -97.894334 30.434451, -97.894328 30.434488, -97.894359 30.434492, -97.89433 30.434666, -97.894189 30.434648))",institution,orange
restaurant,"Carnitas ""El Güero""","POLYGON ((-97.7036073 30.3552987, -97.7037715 30.3554688, -97.7036256 30.3555736, -97.703524 30.3554683, -97.7035749 30.3554317, -97.7035124 30.3553669, -97.7036073 30.3552987))",cutlery,green
place_of_worship,Highland Village Church of Christ,"POLYGON ((-97.751374 30.324811, -97.751421 30.324735, -97.751463 30.324755, -97.751535 30.32464, -97.751505 30.324626, -97.751523 30.324596, -97.75132 30.324502, -97.751388 30.32439, -97.751724 30.324547, -97.7516592 30.3246521, -97.751529 30.324863, -97.751504 30.324851, -97.751495 30.324866, -97.751469 30.324854, -97.751452 30.324882, -97.751357 30.324838, -97.751374 30.324811))",institution,orange
place_of_worship,Principe De Paz,"POLYGON ((-97.707905 30.362218, -97.707954 30.362034, -97.707908 30.362025, -97.707915 30.361999, -97.708048 30.362025, -97.708053 30.362006, -97.707956 30.361986, -97.708005 30.361804, -97.708124 30.361828, -97.708097 30.361927, -97.708466 30.362001, -97.70842 30.362172, -97.708284 30.362144, -97.70831 30.362044, -97.708299 30.362042, -97.70829 30.362077, -97.708124 30.362044, -97.708118 30.362068, -97.708113 30.362067, -97.708064 30.36225, -97.707905 30.362218))",institution,orange
library,Austin Public Library - Little Walnut Creek Branch,"POLYGON ((-97.698399 30.3635385, -97.698262 30.3634795, -97.698548 30.3629775, -97.698701 30.3630425, -97.698654 30.3631245, -97.69867 30.3631315, -97.698476 30.3634715, -97.698461 30.3634655, -97.698416 30.3635455, -97.698399 30.3635385))",book,orange
place_of_worship,Highland Crest Baptist Church,"POLYGON ((-97.7208511 30.3671142, -97.720859 30.367118, -97.720872 30.367098, -97.7209269 30.3671246, -97.721029 30.3669675, -97.7209197 30.3669145, -97.7209437 30.3668776, -97.7209207 30.3668665, -97.7209452 30.3668289, -97.7209712 30.3668415, -97.7209917 30.3668099, -97.7211992 30.3669104, -97.7211318 30.3670142, -97.7211119 30.3670045, -97.721012 30.367158, -97.7209961 30.3671503, -97.7209472 30.3672255, -97.7208269 30.3671672, -97.7208393 30.3671481, -97.7208315 30.3671443, -97.7208511 30.3671142))",institution,orange
restaurant,Taco More,"POLYGON ((-97.706148 30.367883, -97.706145 30.367882, -97.706203 30.36779, -97.706225 30.367801, -97.706232 30.36779, -97.706345 30.367843, -97.706337 30.367855, -97.706502 30.367934, -97.706439 30.368033, -97.706384 30.368047, -97.706238 30.367977, -97.706263 30.367938, -97.706148 30.367883))",cutlery,green
restaurant,Fujian Grand China Buffet,"POLYGON ((-97.692174 30.350278, -97.692143 30.350326, -97.692207 30.350357, -97.692192 30.350382, -97.692201 30.350386, -97.692137 30.350486, -97.692126 30.350481, -97.692081 30.350551, -97.691718 30.350377, -97.691848 30.350173, -97.691911 30.350203, -97.691888 30.350239, -97.691905 30.350247, -97.691952 30.350172, -97.692174 30.350278))",cutlery,green
cafe,Stinson's,"POLYGON ((-97.7419 30.315272, -97.741972 30.315165, -97.742042 30.3152, -97.74197 30.315307, -97.7419 30.315272))",coffee,green
place_of_worship,One Chapel Austin,"POLYGON ((-97.81238 30.263387, -97.812442 30.263312, -97.812544 30.263376, -97.812662 30.263235, -97.812691 30.263253, -97.812703 30.263239, -97.812742 30.263264, -97.812732 30.263276, -97.812926 30.263397, -97.812664 30.263712, -97.812401 30.263547, -97.812481 30.26345, -97.81238 30.263387))",institution,orange
restaurant,Vaqueros Cafe & Cantina,"POLYGON ((-97.816907 30.270984, -97.817179 30.27112, -97.817137 30.271183, -97.817157 30.271193, -97.817124 30.271243, -97.817104 30.271233, -97.817074 30.271278, -97.816802 30.271143, -97.816907 30.270984))",cutlery,green
place_of_worship,St Peter's United Methodist Church,"POLYGON ((-97.680155 30.287877, -97.680035 30.287818, -97.680008 30.287859, -97.679786 30.287749, -97.679914 30.287555, -97.680134 30.287664, -97.680109 30.287703, -97.680244 30.28777, -97.68036 30.287742, -97.680419 30.287931, -97.680203 30.287986, -97.68017 30.287885, -97.680155 30.287877))",institution,orange
place_of_worship,Greater Mount Moriah Primitive Baptist Church,"POLYGON ((-97.6773925 30.2929485, -97.6773845 30.2928596, -97.6774071 30.2928581, -97.6774027 30.2928093, -97.6773791 30.2928109, -97.6773726 30.2927387, -97.6774475 30.2927337, -97.6774441 30.2926953, -97.6775123 30.2926907, -97.6775158 30.2927292, -97.6776187 30.2927223, -97.6776272 30.2928161, -97.6775773 30.2928195, -97.6775798 30.2928472, -97.6776045 30.2928455, -97.6776126 30.2929344, -97.6775881 30.2929361, -97.6775886 30.2929417, -97.6774167 30.2929533, -97.6774161 30.2929469, -97.6773925 30.2929485))",institution,orange
place_of_worship,Hope Lutheran Church,"POLYGON ((-97.681724 30.314757, -97.681775 30.314682, -97.681713 30.31465, -97.68173 30.314625, -97.681709 30.314614, -97.681726 30.31459, -97.681683 30.314567, -97.681666 30.314592, -97.681647 30.314582, -97.68156 30.314708, -97.681525 30.31469, -97.681413 30.314853, -97.681303 30.314796, -97.681321 30.314769, -97.681169 30.314691, -97.681433 30.314307, -97.681756 30.314474, -97.681787 30.314429, -97.681623 30.314344, -97.681603 30.314375, -97.681502 30.314323, -97.681521 30.314296, -97.681491 30.314281, -97.681639 30.314065, -97.681959 30.314231, -97.681785 30.314485, -97.682026 30.314609, -97.681992 30.314659, -97.682038 30.314682, -97.681906 30.314874, -97.681854 30.314847, -97.681811 30.314857, -97.681773 30.314805, -97.681713 30.314774, -97.681724 30.314757))",institution,orange
library,Austin Public Library - University Hills Branch,"POLYGON ((-97.666402 30.3088, -97.666386 30.308749, -97.666296 30.30877, -97.666256 30.308644, -97.666756 30.308524, -97.666797 30.308653, -97.666723 30.30867, -97.666749 30.308754, -97.666602 30.308789, -97.666592 30.308757, -97.666403 30.308802, -97.666402 30.3088))",book,orange
place_of_worship,Pleasant Grove Baptist Church,"POLYGON ((-97.686787 30.277436, -97.686817 30.277408, -97.686806 30.2774, -97.686827 30.27738, -97.686837 30.277388, -97.686864 30.277362, -97.686973 30.277448, -97.687 30.277423, -97.687085 30.277489, -97.686958 30.277611, -97.686873 30.277545, -97.686897 30.277522, -97.686787 30.277436))",institution,orange
restaurant,Olive & June,"POLYGON ((-97.750993 30.307264, -97.751048 30.307201, -97.751031 30.307193, -97.751147 30.307007, -97.751238 30.30705, -97.751141 30.307206, -97.75121 30.307251, -97.751158 30.307311, -97.751182 30.307327, -97.751158 30.307355, -97.751132 30.307339, -97.751127 30.307345, -97.751115 30.307338, -97.751111 30.307342, -97.750993 30.307264))",cutlery,green
events_venue,Shady Springs Party Barn,"POLYGON ((-97.666809 30.226193, -97.666677 30.226147, -97.666688 30.226123, -97.666621 30.2261, -97.66661 30.226124, -97.666567 30.226109, -97.666593 30.226052, -97.666703 30.22609, -97.666715 30.226063, -97.666582 30.226017, -97.666611 30.225955, -97.666716 30.225992, -97.666735 30.225952, -97.66693 30.226019, -97.666917 30.226049, -97.666962 30.226065, -97.666916 30.226165, -97.666877 30.226151, -97.666851 30.226208, -97.666809 30.226193))",institution,orange
place_of_worship,Austin Zen Center,"POLYGON ((-97.7433564 30.2988309, -97.7434164 30.2987329, -97.7436033 30.2988178, -97.7435444 30.2989169, -97.7434954 30.2988949, -97.7434894 30.2989049, -97.7434294 30.2988769, -97.7434354 30.2988679, -97.7433564 30.2988309))",institution,orange
cafe,Starbucks,"POLYGON ((-97.738428 30.302628, -97.7384 30.302615, -97.738434 30.302561, -97.738421 30.302554, -97.738444 30.302518, -97.738458 30.302525, -97.738502 30.302458, -97.738568 30.302491, -97.738572 30.302485, -97.738625 30.302511, -97.73862 30.30252, -97.738628 30.302524, -97.738634 30.302516, -97.738687 30.302541, -97.738682 30.302549, -97.738689 30.302552, -97.738693 30.302545, -97.738745 30.30257, -97.73874 30.302578, -97.738751 30.302583, -97.738651 30.302737, -97.738428 30.302628))",coffee,green
bar,Back Lot,"POLYGON ((-97.739307 30.301794, -97.739315 30.301781, -97.739474 30.301856, -97.739392 30.301987, -97.739319 30.301952, -97.739316 30.301958, -97.739299 30.30195, -97.739315 30.301924, -97.73929 30.301912, -97.739277 30.301934, -97.739235 30.301915, -97.739271 30.301857, -97.739298 30.301869, -97.739327 30.301822, -97.739298 30.301808, -97.739307 30.301794))",beer,green
place_of_worship,Faith and Trust Community Bible Church,"POLYGON ((-97.62658 30.264815, -97.62656 30.264783, -97.626583 30.264772, -97.62656 30.264736, -97.626636 30.2647, -97.626588 30.264624, -97.626701 30.264571, -97.626813 30.264748, -97.626626 30.264838, -97.626604 30.264803, -97.62658 30.264815))",institution,orange
restaurant,Smokey Moes Barbecue,"POLYGON ((-97.8332581 30.4791529, -97.8329892 30.4790506, -97.8330409 30.4789496, -97.8333163 30.4790544, -97.8332646 30.4791554, -97.8332581 30.4791529))",cutlery,green
place_of_worship,Hornsby Bend Assembly of God,"POLYGON ((-97.586678 30.24854, -97.586575 30.248494, -97.586723 30.248245, -97.586758 30.248261, -97.586812 30.248171, -97.586825 30.248177, -97.586952 30.247964, -97.587069 30.248017, -97.58698 30.248166, -97.586985 30.248168, -97.586888 30.248332, -97.586866 30.248322, -97.586718 30.248558, -97.586678 30.24854))",institution,orange
place_of_worship,First English Lutheran Church,"POLYGON ((-97.738706 30.295344, -97.738693 30.295338, -97.738777 30.295203, -97.738808 30.295218, -97.738865 30.295127, -97.738929 30.295159, -97.738947 30.295133, -97.739066 30.295192, -97.739035 30.295243, -97.739149 30.295297, -97.739087 30.295395, -97.738939 30.295325, -97.738922 30.295353, -97.73892 30.295352, -97.738905 30.295375, -97.738919 30.295381, -97.738813 30.295549, -97.738946 30.295612, -97.738875 30.295726, -97.738792 30.295687, -97.738788 30.295694, -97.738757 30.295679, -97.738764 30.295668, -97.738578 30.29558, -97.738607 30.295534, -97.738601 30.295531, -97.738717 30.295349, -97.738706 30.295344))",institution,orange
place_of_worship,Santa Barbara Catholic Church,"POLYGON ((-97.588194 30.249279, -97.588163 30.249262, -97.588166 30.249257, -97.588146 30.249246, -97.588132 30.249266, -97.58811 30.249254, -97.588108 30.249256, -97.588067 30.249235, -97.588055 30.249253, -97.587995 30.249222, -97.588007 30.249205, -97.587961 30.249181, -97.588068 30.249028, -97.588346 30.249174, -97.588257 30.249301, -97.588209 30.249276, -97.588203 30.249284, -97.588194 30.249279))",institution,orange
restaurant,Bikkle,"POLYGON ((-97.7413452 30.2970629, -97.7413752 30.2970145, -97.7413634 30.297009, -97.7413911 30.2969644, -97.7415603 30.2970427, -97.7415128 30.2971193, -97.7415068 30.2971166, -97.7414966 30.297133, -97.7414847 30.2971275, -97.7413452 30.2970629))",cutlery,green
place_of_worship,St. Elmo Baptist Church,"POLYGON ((-97.585467 30.247927, -97.585394 30.247888, -97.585507 30.247728, -97.585493 30.24772, -97.585549 30.24764, -97.58566 30.247699, -97.585616 30.247763, -97.585634 30.247772, -97.58551 30.247949, -97.585467 30.247927))",institution,orange
place_of_worship,Episcopal Diocese of Austin,"POLYGON ((-97.7329174 30.2925127, -97.7328429 30.2926358, -97.732647 30.2925475, -97.7327215 30.2924243, -97.7329174 30.2925127))",institution,orange
library,Harrison Library,"POLYGON ((-97.732032 30.292528, -97.731973 30.292501, -97.73196 30.292522, -97.731902 30.292494, -97.731914 30.292475, -97.731855 30.292447, -97.731893 30.292386, -97.731875 30.292377, -97.731897 30.292341, -97.731916 30.29235, -97.732064 30.292113, -97.732239 30.292194, -97.732182 30.292287, -97.732573 30.29247, -97.732516 30.292563, -97.732467 30.29254, -97.732461 30.29255, -97.73216 30.292409, -97.732164 30.292401, -97.732123 30.292382, -97.732032 30.292528))",book,orange
